project_id,project_name,sector,implementing_agency,state,original_cost,revised_cost,expenditure,expenditure_change_recent,physical_progress,progress_change_recent,original_duration_months,months_elapsed,current_delay_months,overdue_milestones,days_since_last_cuf_update,clearance_pending_days,active_litigation,reasons_for_delay
MOSPI_618913,4-L of Rajamunda to Barkote Section of NH-23 from km. 287.200 to km. 337.185,Roads & Highways,National Highways Authority of India [NHAI],,610.0,630.97,114.77,0.0,97.0,1.0,43.6,106.6,42.6,1,15,0,False,
MOSPI_709772,"City Gas Distribution Project at East Mednipore, West Mednipore & Jhargram Districts",Petroleum,Indian Oil Corporation Limited [IOCL],,609.0,609.0,64.44,0.82,3.0,0.0,111.2,53.8,0.0,0,15,0,False,
MOSPI_618807,"4L Greenfield Road connecting North and South industrial cluster of Khandaleru Creek near Krishnapatnam port at Thamminapatnam to Mollur  from Km 0.0 to Km 16.046, Part I & 6L  extension of dedicated port road of NH-67 Km 18.0 to Km 19.3, Part II",Roads & Highways,NHAI,,609.0,559.98,579.22,26.34,84.0,2.0,37.0,48.7,16.2,1,15,0,False,
MOSPI_619093,4L Ismailabad to Ambala Section of NH-152 Lot-4/Package-1,Roads & Highways,NHAI,,609.0,454.34,308.0,0.0,76.0,0.0,33.2,42.5,14.8,1,15,0,False,
MOSPI_615860,Godavarikhani Coal Mine - 5,Coal,Singareni Collieries Company Limited [SCCL],,607.0,607.0,201.0,0.17,71.0,0.0,69.0,86.5,12.0,1,15,0,False,
MOSPI_618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Roads & Highways,MoRTH,,607.0,607.0,437.05,132.43,34.0,-5.0,43.2,42.6,0.0,0,15,0,False,
MOSPI_618382,Widening and up-gradation to 2-lane with paved shoulder configuration and geometric improvements from km 298.00 to km 339.00 on Aizawl-Tuipang section under JICA ODA Loan assistance Phase-I Package-7,Roads & Highways,NHIDCL,,606.0,750.32,0.01,0.0,100.0,0.0,54.0,83.5,14.0,1,15,0,False,
MOSPI_618026,Rehabilitation and upgradation to two lane with paved shoulders from Km 0/000 to 72/6 of NH-365 Nakrekal to Tanamcherla section under NHDP IV in the state of Telangana under EPC mode,Roads & Highways,MoRTH,,605.0,605.0,585.2,0.0,100.0,0.0,28.1,110.6,79.0,1,15,0,False,
MOSPI_618511,Upgradation & rehabilitation of Service Roads on both sides in urban areas of Pune City on PuneSatara section of NH48,Roads & Highways,NHAI,,605.0,388.78,66.39,0.1,24.0,1.0,29.1,20.1,0.0,0,15,0,False,
MOSPI_618210,Rehabilitation and upgradation of Askot-Lipulekh on EPC Basis for Phase-I Existing Km 72.00 to 107.620 Design Chainage Km 21330 to Km 56935 under Project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna Phase-I on EPC Mode Length-35.605 Km CA No EPC/MORT&H/HRK/01/2021-22,Roads & Highways,MoRTH,,604.0,604.0,0.0,0.0,81.0,0.0,38.4,71.9,31.9,1,15,0,False,
MOSPI_619147,4L of Bal Works of  Mahuva to Kagvadar from 100.450 Km. to 140.470 Km. of NH-8E Pkg- III,Roads & Highways,National Highways Authority of India [NHAI],,603.0,628.49,624.41,0.09,100.0,0.0,25.1,72.9,39.8,1,15,0,False,
MOSPI_705639,Ernakulam-Kumbalam doubling project [7.71 Km],Railways,SR-ERS,,601.0,595.39,313.97,1.34,28.0,3.0,59.9,41.4,0.0,0,15,0,False,
MOSPI_705489,Madurai- Tuticorin New Line,Railways,Ministry of Railways,,601.0,2084.48,641.26,290.05,0.0,-5.0,124.0,185.5,77.0,1,15,0,False,
MOSPI_701991,Kalyan Station Precinct Imporvement Project,Urban Transport,ministry of housing and urban affairs,,600.0,723.7,530.04,6.28,85.0,1.0,63.2,100.7,35.0,1,15,0,False,
MOSPI_618436,4-Laning of Jamugurihat to end of Biswanath Chariali By-Pass from Km 182.000 to Km 208.000 of NH-52 on EPC mode in state of Assam under SARDP-NE,Roads & Highways,NHIDCL,,599.0,599.0,434.89,2.27,100.0,0.0,50.6,137.5,73.4,1,15,0,False,
MOSPI_618319,"4-Laning of Sethawn - N. Kawnpui section Package-6 of NH-6 from Existing Chainage km 107850 to km 126315 Design Chainage km 95500 to km 111850 on Silchar-Vairengte- Sairang road, Vairengte - Sairang Pkg-6",Roads & Highways,NHIDCL,,596.0,596.0,189.39,16.25,7.0,0.0,60.6,56.8,0.0,0,15,0,False,
MOSPI_612898,Construction of Permanent Campus of National Institute of Technology Arunachal Pradesh,Education,"National Institute of Technology, Arunachal Pradesh",,593.0,593.0,551.3,0.69,80.0,0.0,203.4,203.9,0.0,0,15,0,False,
MOSPI_900874,Jhajha - Batia 20 km Umbrella work PB23/2018-19/NR,Railways,CAO/Con/South/MHX ECR mor,,588.0,588.18,26.52,24.14,0.0,0.0,109.5,91.0,22.0,1,15,0,False,
MOSPI_617373,Jhajha-Batai New Line Project,Railways,East Central Railway [ECR] - I,,588.0,588.0,3.05,0.31,0.0,0.0,48.6,42.1,0.0,0,15,0,False,
MOSPI_617922,Construction of Jharsuguda Bypass including Land acqusition on NH-49 from km 258.636 to km 283.300 design chainage 258.636 to km 289.876 under NHO in Annual Plan 2022-23 for the state of Odisha Job No.NH-49-OD-2022-23-655,Roads & Highways,MoRTH,,587.0,587.0,52.58,0.07,25.0,2.0,69.3,59.6,0.0,0,15,0,False,
MOSPI_618751,2L PS of Hinotiya-Mehulwa section of NH-346 from Km. 27.000 to Km 75.700 Vidisha  Mehulwa-Talbehat Pkg-II Section of NH- 346,Roads & Highways,NHAI,,582.0,592.71,273.7,0.16,69.0,0.0,35.0,47.1,18.6,1,15,0,False,
MOSPI_617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,582.0,582.0,17.45,0.0,7.0,1.0,21.0,17.9,6.4,1,15,0,False,
MOSPI_400033,BHATADI EXPANSION OC,Coal,Western Coalfields Limited [WCL],,581.0,581.0,112.17,0.0,34.0,0.0,97.6,79.1,0.0,0,15,0,False,
MOSPI_400105,Urmodi Irrigation Project,Water Resources,Department of water resources-MH - II,,581.0,895.81,713.46,0.0,76.0,0.0,62.9,113.5,54.0,1,15,0,False,
MOSPI_618336,Widening to 2 -Lane with Paved shoulder of Imphal to Jiribam section of NH-37 from Design Chainage 66.110 km to 101.280 Km Existing Chainage km 67.496 to km 103.557 on EPC Mode in Manipur PKG-4,Roads & Highways,NHIDCL,,580.0,580.0,408.21,3.41,86.0,0.0,27.9,60.4,36.1,1,15,0,False,
MOSPI_701122,Development of New Integrated Civil Enclave at Agra Airport,Aviation,Airport Authority of India [AAI],,579.0,579.0,224.58,7.16,45.0,2.0,24.5,26.9,4.9,0,15,0,False,
MOSPI_618387,Construction of 2-laning with Hard shoulder of Ukhrul Tolloi - Tadubi section of NH-102A from Design Chainage km 9450 to km 50850 in the State of Manipur on EPC mode under NHO-NE Package-2,Roads & Highways,NHIDCL,,579.0,579.0,278.6,11.49,80.0,0.0,35.8,42.3,10.0,1,15,0,False,
MOSPI_618562,Dindigul Bypass - Samyanallore from km. 373.275 to km. 426.00,Roads & Highways,National Highways Authority of India [NHAI],,579.0,295.5,1.4,0.0,100.0,0.0,43.2,254.7,0.0,0,15,0,False,
MOSPI_618196,Widening to 2 lane with Paved Shoulders of  Siddipet-Elkathurthy section  from Km 69/978 to km 133/619 of NH-765DG in the State of Telangana under Annual plan 2021-22 on EPC mode,Roads & Highways,MoRTH,,579.0,579.0,0.0,0.0,85.0,0.0,35.1,55.9,18.3,1,15,0,False,
MOSPI_616612,Sewage Treatment Plant  50MLD  and Sewerage Network 150 km in Kankarbagh Patna under Hybrid annuity based PPP mode Namami Gange Programme,Water Resources,NMCG1,,579.0,579.0,174.61,2.82,55.0,1.0,100.6,109.1,0.0,0,15,0,False,
MOSPI_702612,In-Situ Slum Redevelopment Project in Uttar Pradesh,Real Estate,"PMAY, Ministry of Housing and Urban Affairs",,577.0,577.0,141.94,0.0,0.0,0.0,36.0,12.0,0.0,0,15,0,False,
MOSPI_619057,Construction of 4-Lane Badarpur Bypass from Design Chainage km 27300 at crossing with NH-6 Old NH-44 Near Siddeswar Pt.-I Village to Design Chainage km 38600 on NH-37 Old NH-44 at Kandigram Chaita Village on Silchar - Churaibari stretch in the State of Assam on EPC Mode under Bharatmala Pariyojana in Economic Corridors Silchar- Churaibari Pkg-3,Roads & Highways,NHIDCL,,574.0,574.0,330.98,12.16,71.0,0.0,41.3,42.5,7.7,1,15,0,False,
MOSPI_618207,Widening to 2-lane with Hard Shoulder configuration of Mana Ch. 0.00 to Mana Pass Ch. 50.987 road on NH-07 under Bharatmala Pariyojna in the state of Uttarakhand under Annual Plan 2022-23 length 50.987,Roads & Highways,MoRTH,,574.0,574.0,0.0,0.0,21.0,0.0,59.5,46.9,12.0,1,15,0,False,
MOSPI_617938,Rehabilitation And Upgradation to four lane with paved shoulder configuration from km 24350 to km 61875 Jawale - Borgaon Kale of NH-63 in the State of Maharashtra on EPC mode under Annual Plan 2024-25 Total length - 37.525 Km.,Roads & Highways,MoRTH,,574.0,574.0,7.54,0.05,20.0,0.0,26.9,20.8,0.1,0,15,0,False,
MOSPI_707215,National Maritime Heritage Complex [NMHC] Phase-I,"Tourism, Hospitality & Wellness",Indian Port Rail & Ropeway Corporation Ltd. [IPRCL],,573.0,1238.05,656.38,19.47,80.0,1.0,92.7,90.7,0.0,0,15,0,False,
MOSPI_618907,2L/4L of Hoshiarpur to Una section including Hoshiarpur Bypass of NH 503A,Roads & Highways,NHAI,,571.0,481.88,257.79,0.0,26.0,0.0,50.0,41.9,0.0,0,15,0,False,
MOSPI_400104,Punpun Barrage Project,Water Resources,Water Resources-BR,,571.0,658.12,469.66,21.98,44.0,0.0,36.0,12.0,75.0,1,15,0,False,
MOSPI_400180,BONJEMEHARI EXPANSION OCP,Coal,Eastern Coal Fields Limited [ECL],,570.0,570.11,98.58,9.62,17.0,0.0,55.7,61.2,48.0,1,15,0,False,
MOSPI_618748,Khammam-Devarapalle Pkg IV [4L Access Controlled Greenfield from Recherla village to Gurvaygudem village Design Chainage 105236 to 132664],Roads & Highways,National Highways Authority of India [NHAI],,569.0,752.02,355.88,33.65,100.0,0.0,46.1,69.7,8.1,1,15,0,False,
MOSPI_618145,Widening to two lane with paved shoulder of Rampachodavaram - Koyyuru section of NH 516E from Km 43700 to Km 113820  in the State of Andhra Pradesh on EPC mode Job No. 737,Roads & Highways,MoRTH,,568.0,568.0,303.13,4.31,99.0,0.0,33.3,53.8,15.9,1,15,0,False,
MOSPI_603945,Integrated Anandpur Barrage Project,Water Resources,Water Resources-OR,,567.0,2990.05,2810.1,33.87,63.0,0.0,273.0,353.4,78.0,1,15,0,False,
MOSPI_617958,Widening & Strenthening from km132.895 to km 190.15 NH-80,Roads & Highways,MoRTH,,566.0,566.0,293.89,1.54,73.0,-5.0,43.1,65.5,24.9,1,15,0,False,
MOSPI_618306,"Widening/Improvement to 2 lane with earthen shoulder of Choithar to Marrem Khullen section of NH-202 of Imphal Ukhrul Jessami Economic Corridor from Design Chainage km 53.110 to km 95.700  in the State of Manipur on EPC mode under Bharatmala Pariyojana, under NHO-NE  Package-5",Roads & Highways,NHIDCL,,564.0,564.0,173.58,0.6,14.0,0.0,48.0,41.5,5.0,0,15,0,False,
MOSPI_705253,Kurnool Coach Midlife Rehabilitation Project,Railways,South Central Railway [SCR] - II,,563.0,560.72,959.27,9.93,75.0,0.0,54.5,124.0,73.0,1,15,0,False,
MOSPI_618328,4-Laning of Balance work of Dimapur-Kohima Road from design km 152.490 to km 166.700 Existing km 156.000 to km 172.900 Excluding Dimapur & Kohima Bypass under SARDP-NE Package-III,Roads & Highways,NHIDCL,,563.0,794.75,542.85,6.89,84.0,0.0,113.9,125.5,12.1,1,15,0,False,
MOSPI_618222,Widening and Strengthening up gradation to 2 lane with paved shoulder from existing chainage Km 192.98 to Km 229.820 design chainage Km 162.800 to Km 198.18 under 31 BRTF on Akhnoor-Poonch Road NH-144A in the UT of Jammu and Kashmir under Project Sampark Border Roads Organisation BRO on EPC Mode Package-VIII Job No NH-144A-J&K-2022-2023-111,Roads & Highways,MoRTH,,562.0,562.0,158.68,0.16,71.0,0.0,39.0,47.3,14.8,1,15,0,False,
MOSPI_618419,"Construction of 2-Lane with paved shoulders of Shillong Western Bypass starting from NH-06 near Ladumsaw existing Km 60.900 of old NH40 to NH106 old NH 44E Package-III, from km 24700 to km 38256 under SARDP-NE PHASE A in the state of Meghalaya on EPC Mode Greenfield alignment",Roads & Highways,NHIDCL,,562.0,562.0,340.17,85.63,52.0,0.0,41.7,42.1,0.0,0,15,0,False,
MOSPI_618317,4-Laning of chhimluang-Kolasib from section pkg-4 of NH-306 & NH-6 existing chainage km 59700 to km 86000 design chainage km 61000 to km 77500 on Silchar-vairengte-sairang road in the state of Mizoram under Bharatmala Pariyojna on EPC mode Vairengte - Sairang Pkg-4,Roads & Highways,NHIDCL,,562.0,562.0,223.99,223.99,17.0,0.0,60.6,56.8,0.0,0,15,0,False,
MOSPI_702949,Jhansi Water Supply Infrastructure Phase-II Project,Water Resources,Ministry of Housing & Urban Affairs,,562.0,562.0,4045.35,922.08,91.0,0.0,76.5,114.0,29.0,1,15,0,False,
MOSPI_611927,Kurnool - Setting up facilities for coach midlife rehabilitation workshop,Railways,WPO/Patna,,561.0,561.0,276.66,0.0,65.0,0.0,119.9,152.4,0.0,0,15,0,False,
MOSPI_612186,350 Bedded [Upgradable to 500 beds] ESI Hospital at Sanand,Healthcare,Employee's State Insurance Company [ESIC],,558.0,558.0,63.62,0.0,15.0,4.0,44.5,50.9,14.1,1,15,0,False,
MOSPI_617279,Transmission System for evacuation of power from Mahan Energen Limited Generating Station in Madhya Pradesh [SPV Name - POWERGRID MEL Power Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,558.0,558.0,180.9,0.0,18.0,3.0,30.0,15.4,0.0,0,15,0,False,
MOSPI_617819,"City Gas Distribution [CGD] Project in Kondagaon, Bastar, Sukma, Narayanpur, Bijapur & Dantewada GA",Petroleum,GAIL Gas,,557.0,557.04,11.63,1.3,2.0,0.0,96.0,51.1,0.0,0,15,0,False,
MOSPI_619113,4L of Padalur - Trichy section from km. 285.00 to km. 325.00 of NH - 45 Pkg VI-C,Roads & Highways,NHAI,,556.0,235.8,235.51,235.59,100.0,0.0,40.9,248.6,201.1,1,15,0,False,
MOSPI_618305,Widening/Improvement to 2 lane with earthen shoulder of Marrem Khullen to Jessami section of NH-202 of Imphal - Ukhrul - Jessami Economic Corridor from Design Chainage km 95.700 to km 140.180  in the State of Manipur on EPC mode under Bharatmala Pariyojana under NHO-NE  Package-6,Roads & Highways,NHIDCL,,555.0,555.0,225.73,4.71,26.0,2.0,44.3,41.6,7.8,1,15,0,False,
MOSPI_618007,Jaynagar-Narahia Section km 156.500 to km 219.945 Lot-III,Roads & Highways,MoRTH,,553.0,706.39,0.0,0.0,99.0,0.0,33.3,127.4,81.6,1,15,0,False,
MOSPI_618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",Roads & Highways,MoRTH,,549.0,549.0,325.77,0.0,95.0,0.0,35.7,56.3,21.1,1,15,0,False,
MOSPI_616671,Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4 [2x1000 MW]  [SPV Name POWERGRID Kudankulam Tarnsmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,548.0,548.0,208.24,0.0,24.0,4.0,23.7,20.1,3.0,0,15,0,False,
MOSPI_618010,Development to 4-lane with paved shoulder for the road section Talwandi Sabo-Raman road to refinery Road junction with Bathinda Dabwali Road of NH-254 from existing Km 131.600 to Km 155.650 Design Km 131600 to km 155600 in the State of Punjab. Job No NH-254-PB-2022-23-565,Roads & Highways,MoRTH,,547.0,547.0,0.0,0.0,45.0,0.0,43.3,41.6,0.0,0,15,0,False,
MOSPI_619095,Balance works of 4L Panvel  Indapur section of NH66 old NH17 from km 42.300 kasu to km 84.600 Indapur,Roads & Highways,NHAI,,546.0,472.1,420.83,0.13,97.0,15.0,23.1,51.0,27.5,1,15,0,False,
MOSPI_618090,Sarsam - Kothari of NH-161A - 2L  PS from Km.33/00 to 90/00,Roads & Highways,MoRTH,,546.0,546.0,0.0,0.0,97.0,0.0,28.2,114.8,40.1,1,15,0,False,
MOSPI_617940,"Rehabilitation and Upgradation of LB-Nagar to Malkapur section to 6-Lane main carriageway with service roads, drains cum footpath, including VUPs and widening of Minor bridge & road safety provisions from Km. 15/00 to Km 40/00 of NH-65 Old NH-9 under NH O for the year 2020-21 in the state of Telangana on EPC Mode.",Roads & Highways,MoRTH,,545.0,545.0,290.36,0.0,83.0,1.0,39.9,65.7,29.3,1,15,0,False,
MOSPI_618560,Improvement of Geometrics of Thondupally to Kothur from Km 22.300 to Km 34.14 of NH-44,Roads & Highways,NHAI,,542.0,527.43,74.01,1.78,17.0,0.0,30.5,54.4,24.4,1,15,0,False,
MOSPI_705500,3rd Line Wardha - Sewagram - Nagpur,Railways,Central Railway [CR] - II,,540.0,916.53,842.78,0.46,88.0,0.0,123.9,132.4,10.0,1,15,0,False,
MOSPI_618588,4L Mitigation Measure structures on CH/MH Border to Wainganga Bridge Section of NH-6 New NH-53,Roads & Highways,NHAI,,540.0,468.92,464.29,0.01,100.0,0.0,33.0,67.2,33.8,1,15,0,False,
MOSPI_618137,Rehabilitation and Up-gradation of Jarud - Sirsala section of NH-361F km 59500 to km11500 to Two lane with paved shoulder/ Four Lane in the state of Maharashtra on EPC mode Length  55.5 Km.,Roads & Highways,MoRTH,,540.0,540.0,158.38,19.26,68.0,11.0,37.7,30.0,0.0,0,15,0,False,
MOSPI_701719,Rehablitation in Junavadaj Area Smart City Project,Real Estate,ministry of housing and urban affairs,,539.0,539.0,623.44,23.68,98.0,0.0,76.2,126.5,48.8,1,15,0,False,
MOSPI_617997,Widening of existing 2 lane to 4 lane with paved shoulder from Designed km 25.15 to km 56.70 Except Km 52.70 to 53.50 of NH-169  Nellisara Camp to Thirthahalli  of NH-169 on Shimoga-Mangalore section in the state of Karnataka on EPC mode under Annual plan 2022-23 NH-169-KNT-2022-23-978 dated 08.03.2023,Roads & Highways,MoRTH,,539.0,539.0,20.63,6.0,6.0,0.0,59.6,42.3,0.0,0,15,0,False,
MOSPI_709773,"City Gas Distribution Project at Jammu, Udhampur, Reasi, Samba and Kathua Districts",Petroleum,Indian Oil Corporation Limited [IOCL],,538.0,538.0,4.45,0.13,1.0,0.0,150.5,54.0,0.0,0,15,0,False,
MOSPI_619301,Construction of Approach Road to Rail-cum- Road Bridge across river Ganga at Munger Ghat  NH-333 B,Roads & Highways,NHAI,,538.0,633.91,573.97,0.07,100.0,0.0,94.0,157.6,63.1,1,15,0,False,
MOSPI_618754,Upgradation of 2L/4L with Paved Shoulder of Shirwal-Lonand Section from KM 159900 To KM 188025 of NH-965DD Section I and 2L With Paved Shoulder of Lonand-Satara Section from KM 51500 To KM 96246 Of NH-965D Section II in Satara District in the State of Maharashtra on EPC Mode under NHO-,Roads & Highways,NHAI,,538.0,307.24,160.77,0.5,44.0,3.0,27.5,18.3,0.0,0,15,0,False,
MOSPI_400182,SIDULI [OC & UG],Coal,ECL - CIL,,535.0,535.17,5.74,0.03,15.0,0.0,106.3,99.8,36.0,1,15,0,False,
MOSPI_617895,Construction of Mangaldoi Bypass NH-15 starting at Ch 26400 and terminating at Ch 41505 under Rangia NH Division  L 15.105 Km in the State of Assam. Job No. 15/AS/2021-22/234,Roads & Highways,MoRTH,,535.0,535.0,209.27,0.0,76.0,0.0,37.0,53.5,19.4,1,15,0,False,
MOSPI_617979,"Rehabilitation, upgradation & widening of existing highway to 2L/4LPS Rigid Pavement of NH 160 section- Phaltan to Mhaisal near Karnataka Border including Tasgaon Bypass, from existing chainage Km 301/430 to Km 458/415 in the State of Maharashtra. Package-I starting from existing chainage Km 301/430 at Phaltan Village  Junction of Phaltan  Baramati Road Design Chainage -301/430km & ending at existing chainage Km 341/300  Dahiwadi Village Bus Stop Design chainage Km 340466km in the S",Roads & Highways,MoRTH,,534.0,534.0,0.0,0.0,74.0,2.0,38.4,30.0,0.0,0,15,0,False,
MOSPI_618882,Construction of additional 3-Lane Bridge over River Ganga for connection between Buxar and Bharauli on NH-922 in the State of Uttar Pradesh and Bihar on Hybrid Annuity Mode,Roads & Highways,NHAI,,532.0,444.92,47.11,0.35,22.0,2.0,47.2,30.0,0.0,0,15,0,False,
MOSPI_617985,Widening to two lane with paved shoulders from Km 0/0 to 64/020 Pamarru to Akiveedu,Roads & Highways,MoRTH,,530.0,588.65,248.31,248.31,74.0,4.0,43.5,77.5,42.4,1,15,0,False,
MOSPI_617976,Work of development and construction of elevated corridorfrom km 38/660 to km 42/690 Iscon junction to start point of approach of sanand flyover of NH-147 in the sate of Gujarat,Roads & Highways,MoRTH,,530.0,530.0,58.29,0.0,90.0,10.0,38.7,41.7,0.0,0,15,0,False,
MOSPI_618376,Improvement/Widening to 2-Lane with Paved Shoulder between Shillong-Dawki road up to Bangladesh Border from design Km 10.670 to Km 37.550 under JICA ODA Loan assistance Phase-II -Balance Work-Pkg-2,Roads & Highways,NHIDCL,,526.0,526.0,0.0,0.0,53.0,2.0,72.8,74.1,4.8,0,15,0,False,
MOSPI_619291,4L Poanta SahebMednipur from Km. 435.65 to km. 458.65 of NH-07Pkg-1,Roads & Highways,NHAI,,525.0,657.32,319.77,0.0,94.0,0.0,37.0,53.5,14.5,1,15,0,False,
MOSPI_618664,Berkhedi to Godpehra on NH-44 Sagar link road,Roads & Highways,NHAI,,525.0,471.31,385.98,0.02,93.0,1.0,33.0,55.4,25.9,1,15,0,False,
MOSPI_618794,Amritsarairport Junction - Ramdas from km. 100.835 to km. 139.813 Pkg - IV,Roads & Highways,NHAI,,525.0,416.58,395.48,1.34,96.0,0.0,32.5,68.5,36.4,1,15,0,False,
MOSPI_618341,Up-gradation to 2-lane with paved shoulders of Ngopa - Pawlrang section of NH 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 32.796 to km 72.030 [Design Chainage km 31.280 to km 68.170] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-2  Keifang- Tuivai Pkg-2,Roads & Highways,NHIDCL,,524.0,524.0,394.29,0.0,95.0,0.0,41.1,59.8,15.2,1,15,0,False,
MOSPI_618982,Talabira II & III OCP - FMC,Coal,NLC India Limited [NLCIL],,522.0,522.0,334.44,9.7,75.0,1.0,43.3,46.5,6.7,1,15,0,False,
MOSPI_612853,Gurdaspur Jammu Pipeline,Petroleum,Gas Authority of India Limited [GAIL],,522.0,521.9,326.4,7.3,91.0,6.0,36.0,38.1,0.0,0,15,0,False,
MOSPI_618559,6L of existing 4L from Gundlapochampally  to Bowenpally from km 471.300 to  km 481.331 of NH-44,Roads & Highways,NHAI,,522.0,528.21,257.31,0.78,50.0,0.0,31.1,56.6,29.0,1,15,0,False,
MOSPI_617409,Railway Manufacturing Unit,Railways,RVNL - II,,521.0,521.0,492.12,0.04,91.0,1.0,126.0,122.5,0.0,0,15,0,False,
MOSPI_618654,4L Greenfield Rudhi to Deshgaon Pkg V of Betul-Khandwa/Deshgaon,Roads & Highways,NHAI,,521.0,469.68,199.48,3.31,64.0,0.0,35.0,46.4,22.6,1,15,0,False,
MOSPI_618611,Sangariya near Chautala-Rasisar near Bikaner section of NH-754K Phase-I AJ/SR-Package-7,Roads & Highways,NHAI,,521.0,548.42,450.59,0.01,100.0,0.0,52.8,91.3,38.1,1,15,0,False,
MOSPI_705244,Coach Production Factory Upgradation Project,Railways,CPM/ICF,,520.0,520.0,192.25,0.0,0.0,0.0,48.9,105.3,0.0,0,15,0,False,
MOSPI_705526,Samastipur-Darbhanga Doubling Railway Project,Railways,East Central Railway [ECR] - I,,519.0,519.0,536.32,0.0,93.0,1.0,112.4,129.9,7.0,1,15,0,False,
MOSPI_618326,Widening/Improvement to 4-Lane with Paved Shoulder from KM 38500 to Km 51246 Design Chainage 38500 to 50959 with proposed Daboka Bypass of Daboka-Parokhaowa of NH 29 on EPC under NHO-NE Package-1,Roads & Highways,NHIDCL,,517.0,517.0,322.98,322.98,100.0,2.0,34.8,44.3,6.8,1,15,0,False,
MOSPI_618031,Balance work of Construction of Two/Four lane with paved shoulder from Km 422.000 to 523.600  Chitradurga to Shivamogga  of NH-13 in the state of Kanataka on EPC mode.,Roads & Highways,MoRTH,,517.0,517.0,333.48,0.0,0.0,0.0,59.9,68.4,0.0,0,15,0,False,
MOSPI_619253,Construction of 4 lane Bypass to Nalgonda Town lrorn Km 000 Existing Ch. 181590 to Km 14.00 Existing Ch. 28/685 ol Nakrekal to Nagarjunsagar Section of NH -565 in the State of Telangara on EPC under Annual Plan 2024 -25,Roads & Highways,MoRTH,,516.0,516.0,0.0,0.0,56.0,7.0,35.2,22.5,0.0,0,15,0,False,
MOSPI_617818,"City Gas Distribution [CGD] Project in Gajapati, Kandhamal, Boudh, & Sonepur GA",Petroleum,GAIL Gas,,515.0,514.91,25.77,0.87,6.0,0.0,118.0,54.5,0.0,0,15,0,False,
MOSPI_400172,CHITRA EAST OC,Coal,ECL - CIL,,514.0,514.0,276.0,1.72,53.0,0.0,91.6,97.1,24.0,1,15,0,False,
MOSPI_617253,Revamping of old sub-systems of Blast Furnace 3 at Bokaro Steel Plant,Steel,Steel Authority of India Limited [SAIL],,514.0,514.0,412.95,4.55,99.0,2.0,22.8,37.2,10.9,1,15,0,False,
MOSPI_618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet-Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,Roads & Highways,MoRTH,,513.0,513.0,152.49,1.04,46.0,0.0,46.7,53.6,13.0,1,15,0,False,
MOSPI_618395,"Construction & Upgradation to 2-lane with paved shoulder from Design Ch. Km 51700 at Premnagar km 66315 to Km 66535 New Thatri at Start of Km 83rd, Tunnel Km 82665 of 14.835 Km design length on Chenani-Sudhmahadev-Goha Khellani-Kishtwar-Vailoo Donipawa-Ashajipora section of NH-244 in the UT of J&K on EPC Mode under NHO-Gen Pkg - 2",Roads & Highways,NHIDCL,,512.0,512.0,164.66,8.97,53.0,0.0,22.9,65.5,44.2,1,15,0,False,
MOSPI_617911,Rehabilitation and upgradation Umaria to Shahdol section of NH-78 from Existing Km. 68/4 to Km. 142/2 to 2LPS including construction of Birshinghpur and Shahdol Bypass on EPC mode under NHDP-IVA,Roads & Highways,MoRTH,,512.0,613.16,0.0,0.0,94.0,0.0,29.0,138.5,109.0,1,15,0,False,
MOSPI_617920,Widening and Strengthening to 2LPS including LA from km 318.970 to 353.450 Balikuda-Mulkani Section of NH-55 under NHO in Annual Plan 2022-23 in the State of Odisha. Job No. NH-55-OD-2022-23-656,Roads & Highways,MoRTH,,512.0,512.0,7.64,7.64,3.0,0.0,64.2,55.7,0.0,0,15,0,False,
MOSPI_400160,RAJRAPPA RCE OCP,Coal,CCL - CIL,,511.0,511.0,489.2,0.49,76.0,0.0,75.2,200.7,132.0,1,15,0,False,
MOSPI_618330,Construction of 4/6 Laning from existing Km 159.400 of NH-36 to existing Km 102.500 of NH-39 and upto end point of Assam portion [Design Km 118.050 to design Km 132.375] Total New Alignment length of 14.325 Km  of Daboka -Dimapur Section Dimapur Bypass in the state of Assam under SARDP-NE 'Phase-A' on EPC mode Assam Portion,Roads & Highways,NHIDCL,,511.0,511.0,647.21,0.0,100.0,0.0,56.6,102.2,34.2,1,15,0,False,
